age,educ,gender,religion,income,immig,loginc
58,5,Female,No religion,10,5.6666665,2.3025851
55,12,Female,catholic,3100,5,8.0391569
44,14,Female,catholic,250,1.3333334,5.521461
29,13,Female,Islamic,1100,6,7.0030656
57,12,Male,Protestant,2000,6.3333335,7.6009026
30,15,Male,catholic,1620,3.3333333,7.3901815
45,15,Female,catholic,2700,4.6666665,7.9010072
44,13,Male,catholic,1000,2.6666667,6.9077554
30,10,Male,Islamic,1200,8.333333,7.0900769
45,18,Male,catholic,1300,5,7.1701198
36,18,Female,No religion,2300,5.3333335,7.7406645
52,10,Male,No religion,2100,7.6666665,7.6496925
35,15,Female,No religion,2100,5.6666665,7.6496925
24,17,Female,No religion,1480,7.6666665,7.2997975
42,18,Female,Protestant,2000,5.3333335,7.6009026
41,11,Male,No religion,1500,4.6666665,7.3132205
31,14,Female,catholic,2860,5.6666665,7.9585767
50,11,Male,No religion,2900,3.6666667,7.972466
37,13,Male,catholic,2100,6.3333335,7.6496925
34,14,Female,No religion,1400,5,7.2442274
28,8,Female,No religion,1200,5.6666665,7.0900769
25,14,Male,catholic,1800,5.3333335,7.495542
29,15,Male,No religion,2400,4.3333335,7.7832241
23,13,Female,No religion,1800,5,7.495542
28,17,Male,catholic,19000,6,9.8521938
54,12,Male,No religion,36000,7.3333335,10.491274
40,17,Female,catholic,1900,6.3333335,7.5496092
55,16,Female,catholic,2400,4.3333335,7.7832241
57,14,Female,No religion,2200,7,7.6962128
50,13,Female,No religion,2200,4,7.6962128
25,18,Female,No religion,1750,5.3333335,7.467371
56,10,Male,catholic,1600,1.6666666,7.377759
59,8,Female,catholic,3000,2.3333333,8.0063677
30,17,Female,No religion,3500,4,8.1605186
46,11,Male,No religion,3000,5,8.0063677
47,13,Female,catholic,2900,3,7.972466
59,10,Male,catholic,25000,2,10.126631
41,16,Female,catholic,40000,4.6666665,10.596635
54,17,Male,No religion,80000,7.3333335,11.289782
48,9,Male,No religion,3000,3.3333333,8.0063677
31,14,Female,No religion,2100,4.3333335,7.6496925
45,21,Female,Protestant,1600,9,7.377759
59,17,Male,catholic,50000,6.3333335,10.819778
38,13,Male,Islamic,1591,7,7.372118
48,14,Female,catholic,3000,3.6666667,8.0063677
34,17,Female,catholic,1500,6.6666665,7.3132205
23,13,Male,Orthodox & other christians,1346,5.3333335,7.2048926
37,12,Male,No religion,1600,4.6666665,7.377759
49,14,Female,catholic,3500,6,8.1605186
54,11,Male,catholic,1966,.66666669,7.5837564
26,15,Male,catholic,1380,4,7.2298388
50,14,Female,No religion,1800,3.6666667,7.495542
34,14,Female,No religion,500,.66666669,6.2146082
54,20,Female,No religion,25000,7,10.126631
21,13,Female,No religion,1100,5.3333335,7.0030656
51,9,Male,No religion,1300,5,7.1701198
56,14,Male,No religion,3500,5,8.1605186
48,15,Male,catholic,4000,6.6666665,8.2940493
30,10,Female,No religion,300,5.3333335,5.7037826
34,16,Female,No religion,1400,6.3333335,7.2442274
32,20,Male,No religion,1400,5.3333335,7.2442274
59,12,Male,catholic,2785,6,7.932003
34,15,Female,No religion,1500,5,7.3132205
59,16,Female,catholic,3700,3,8.2160883
46,15,Female,catholic,595,6,6.3885612
24,13,Female,No religion,750,5,6.6200733
47,11,Male,No religion,1960,5.3333335,7.5806999
55,11,Female,catholic,1944,5.3333335,7.5725031
35,14,Female,No religion,2500,6.3333335,7.8240461
42,13,Female,No religion,1300,3.3333333,7.1701198
34,14,Male,No religion,2700,5.3333335,7.9010072
42,9,Female,No religion,600,9.666667,6.3969297
56,10,Male,No religion,3000,.66666669,8.0063677
34,14,Male,No religion,1700,0,7.4383836
58,12,Female,catholic,1800,5,7.495542
57,11,Female,No religion,1800,4.6666665,7.495542
43,17,Male,No religion,60000,6.3333335,11.0021
18,13,Female,No religion,319,6,5.7651911
36,7,Male,No religion,2100,6.3333335,7.6496925
37,18,Female,No religion,5900,10,8.6827078
43,20,Female,No religion,2700,6.6666665,7.9010072
48,13,Female,catholic,2400,7.3333335,7.7832241
59,6,Male,No religion,4300,3,8.3663702
47,8,Male,catholic,1500,5.3333335,7.3132205
62,7,Male,catholic,2000,4.6666665,7.6009026
45,16,Female,No religion,3400,7.3333335,8.1315308
45,20,Male,No religion,780,6.6666665,6.6592941
43,13,Female,catholic,1250,4.3333335,7.130899
28,17,Female,catholic,2005,5.3333335,7.6033993
39,20,Male,No religion,4700,6,8.4553175
46,10,Male,Islamic,1180,9,7.0732698
70,8,Female,Orthodox & other christians,1340,3.3333333,7.2004247
40,19,Male,No religion,3600,7.3333335,8.1886892
57,22,Male,No religion,6000,6.6666665,8.6995144
56,22,Male,catholic,1500,7,7.3132205
42,17,Male,No religion,45000,8,10.714417
23,16,Female,No religion,1103,7.3333335,7.0057888
47,14,Male,catholic,3200,2,8.0709057
45,11,Male,catholic,1700,5.6666665,7.4383836
49,20,Male,No religion,7000,7,8.8536654
29,22,Male,No religion,40000,7.3333335,10.596635
58,16,Female,catholic,1600,5.3333335,7.377759
30,18,Female,No religion,2750,5,7.9193563
25,17,Female,catholic,1600,6.6666665,7.377759
22,16,Female,catholic,1300,8.333333,7.1701198
29,13,Male,No religion,29000,7.6666665,10.275051
34,22,Male,catholic,70000,6.6666665,11.156251
21,11,Female,No religion,1071,1.3333334,6.9763479
58,15,Male,No religion,1800,6.6666665,7.495542
40,19,Female,catholic,900,6.6666665,6.8023949
35,14,Female,No religion,1200,4.6666665,7.0900769
33,16,Female,catholic,1700,5.3333335,7.4383836
47,13,Male,No religion,45000,7,10.714417
42,14,Female,catholic,1300,4.3333335,7.1701198
60,8,Female,No religion,1000,1.3333334,6.9077554
55,7,Female,No religion,1500,3,7.3132205
57,25,Male,No religion,50000,5.3333335,10.819778
42,19,Male,catholic,3000,6.3333335,8.0063677
37,16,Female,No religion,900,5.3333335,6.8023949
31,13,Female,No religion,1200,5.3333335,7.0900769
38,14,Male,No religion,1700,6,7.4383836
35,17,Female,No religion,3600,6,8.1886892
47,13,Female,No religion,1400,6.3333335,7.2442274
42,9,Female,No religion,900,1.6666666,6.8023949
37,15,Female,No religion,2100,3,7.6496925
48,11,Female,No religion,5000,5,8.5171928
48,11,Male,catholic,2300,2,7.7406645
37,13,Female,catholic,1900,4.6666665,7.5496092
60,18,Female,catholic,3500,7.3333335,8.1605186
54,12,Male,catholic,2100,5,7.6496925
40,15,Female,catholic,960,3.3333333,6.8669333
51,12,Male,No religion,2200,5,7.6962128
50,14,Male,catholic,4000,5,8.2940493
44,16,Female,catholic,2700,6,7.9010072
47,9,Male,catholic,1600,5,7.377759
35,12,Male,No religion,1600,.66666669,7.377759
48,9,Male,No religion,1800,4,7.495542
53,11,Male,No religion,1950,0,7.5755849
48,12,Female,No religion,1700,3.3333333,7.4383836
40,11,Male,No religion,1650,6,7.4085307
63,7,Female,No religion,160,3.6666667,5.0751739
36,8,Male,No religion,2300,4,7.7406645
42,7,Male,No religion,1700,6,7.4383836
39,11,Female,No religion,1800,4.3333335,7.495542
44,10,Female,No religion,2000,4.6666665,7.6009026
58,18,Female,No religion,3500,1,8.1605186
46,15,Male,No religion,5000,6.6666665,8.5171928
59,11,Male,No religion,3500,7.3333335,8.1605186
50,11,Female,No religion,2800,2,7.9373746
36,13,Female,No religion,1600,5.6666665,7.377759
58,14,Female,No religion,4100,6.6666665,8.3187418
41,13,Male,No religion,70000,4.3333335,11.156251
28,15,Female,No religion,2000,7.3333335,7.6009026
57,12,Female,No religion,3200,3.3333333,8.0709057
47,15,Female,No religion,3373,5,8.123558
35,15,Male,catholic,2000,6,7.6009026
43,18,Male,No religion,4000,8,8.2940493
52,16,Female,catholic,2000,1.3333334,7.6009026
51,15,Female,catholic,2500,5.6666665,7.8240461
42,10,Female,Islamic,1500,9.333333,7.3132205
52,10,Male,No religion,998,9,6.9057531
36,15,Female,No religion,1500,7,7.3132205
24,11,Male,No religion,1345,5,7.2041492
50,17,Female,catholic,1500,7,7.3132205
23,12,Female,No religion,1200,7,7.0900769
29,11,Female,catholic,1200,2.6666667,7.0900769
40,19,Female,No religion,2800,6,7.9373746
37,18,Female,catholic,1300,5.6666665,7.1701198
45,16,Male,catholic,2500,5.6666665,7.8240461
49,13,Male,other,1800,7,7.495542
49,17,Female,catholic,2800,5.6666665,7.9373746
29,14,Male,No religion,1500,4,7.3132205
60,16,Male,No religion,3600,3,8.1886892
38,14,Female,No religion,2000,5,7.6009026
30,16,Female,No religion,1200,5.3333335,7.0900769
28,13,Male,No religion,2300,4,7.7406645
40,12,Male,No religion,1500,4,7.3132205
36,16,Female,catholic,1200,7,7.0900769
45,12,Male,catholic,1900,4,7.5496092
22,14,Female,No religion,1500,4,7.3132205
54,18,Male,No religion,2000,1.6666666,7.6009026
54,14,Male,catholic,2100,5.3333335,7.6496925
30,18,Female,No religion,2000,6,7.6009026
43,14,Male,catholic,1650,3,7.4085307
35,15,Male,No religion,2000,5.6666665,7.6009026
51,18,Female,No religion,2400,10,7.7832241
33,16,Male,No religion,2200,6,7.6962128
54,11,Male,No religion,2000,3.6666667,7.6009026
41,13,Male,No religion,2000,5.3333335,7.6009026
33,16,Female,other,1400,5,7.2442274
26,15,Male,No religion,1950,5.3333335,7.5755849
28,15,Female,No religion,1660,6,7.4145727
63,8,Female,No religion,3000,5.3333335,8.0063677
27,17,Male,No religion,1400,7.3333335,7.2442274
38,21,Male,No religion,1300,5,7.1701198
23,14,Male,No religion,2100,3.3333333,7.6496925
45,12,Female,No religion,9,5,2.1972246
49,15,Female,catholic,2300,8,7.7406645
52,17,Male,catholic,2500,6,7.8240461
62,20,Male,catholic,5000,7.6666665,8.5171928
24,14,Female,No religion,909,3.3333333,6.812345
50,14,Female,No religion,1900,5.3333335,7.5496092
36,14,Female,No religion,1500,5.6666665,7.3132205
59,12,Male,No religion,700,0,6.5510802
53,8,Male,No religion,3000,6,8.0063677
37,18,Male,No religion,40000,6,10.596635
44,17,Male,catholic,92312,5,11.432929
55,10,Male,catholic,5500,7.6666665,8.6125031
37,22,Female,No religion,3000,6.6666665,8.0063677
59,17,Female,catholic,2268,5.3333335,7.7266536
33,19,Male,No religion,1500,5,7.3132205
33,15,Female,catholic,1500,6,7.3132205
48,15,Female,No religion,1600,6,7.377759
51,12,Female,catholic,2000,2.6666667,7.6009026
30,15,Male,catholic,2100,3.6666667,7.6496925
48,10,Female,catholic,2350,5,7.7621708
62,12,Male,catholic,550,3.6666667,6.3099184
45,14,Female,No religion,1600,7,7.377759
18,11,Female,No religion,335,4.3333335,5.8141303
22,11,Female,No religion,1000,4,6.9077554
31,17,Male,No religion,1700,1.6666666,7.4383836
43,17,Female,No religion,1000,4.3333335,6.9077554
28,18,Female,No religion,26000,5.3333335,10.165852
32,17,Female,No religion,1350,4.6666665,7.20786
58,15,Female,catholic,2000,5.6666665,7.6009026
36,12,Male,other,1300,2.6666667,7.1701198
31,11,Female,Islamic,1600,6.6666665,7.377759
38,12,Male,No religion,2000,7,7.6009026
31,17,Male,other,3500,7,8.1605186
35,17,Female,No religion,2600,2.3333333,7.8632669
31,10,Male,No religion,1600,6,7.377759
58,9,Female,No religion,1500,1.3333334,7.3132205
32,17,Female,catholic,3000,7.3333335,8.0063677
28,14,Male,No religion,1300,5.6666665,7.1701198
60,18,Male,Islamic,1200,10,7.0900769
44,13,Female,catholic,1800,5.6666665,7.495542
46,16,Female,No religion,1600,7,7.377759
51,16,Male,No religion,100000,9,11.512925
30,18,Female,Islamic,2500,7.6666665,7.8240461
43,16,Male,catholic,63700,7.3333335,11.06194
54,20,Female,catholic,3000,6.3333335,8.0063677
47,20,Male,Protestant,2700,4.3333335,7.9010072
26,19,Male,catholic,36000,7,10.491274
28,17,Male,Islamic,52000,6.6666665,10.858999
58,18,Male,No religion,71000,6,11.170435
46,24,Male,No religion,110000,5.3333335,11.608235
46,17,Female,No religion,2300,7.3333335,7.7406645
31,19,Female,catholic,31900,4.3333335,10.370361
44,7,Female,No religion,2700,5,7.9010072
70,15,Male,catholic,15000,5,9.6158056
48,17,Male,No religion,4500,8.666667,8.4118328
45,11,Male,Islamic,1600,5.6666665,7.377759
63,16,Female,No religion,1800,8,7.495542
26,15,Female,No religion,1600,5,7.377759
42,10,Male,No religion,2000,8.333333,7.6009026
57,17,Male,Islamic,900,9.666667,6.8023949
57,18,Female,catholic,3000,5,8.0063677
28,13,Male,No religion,2700,7.3333335,7.9010072
23,15,Female,catholic,999,6.3333335,6.906755
44,11,Female,No religion,1400,6,7.2442274
28,19,Female,No religion,3000,6.3333335,8.0063677
53,13,Male,No religion,3000,6,8.0063677
50,5,Male,catholic,1800,6,7.495542
47,14,Male,No religion,850,5.6666665,6.7452364
48,18,Male,catholic,2700,3.6666667,7.9010072
34,13,Male,Islamic,32600,8.666667,10.392068
46,15,Male,Orthodox & other christians,1800,6,7.495542
33,15,Male,catholic,2000,5.3333335,7.6009026
44,12,Male,catholic,1700,7.3333335,7.4383836
34,14,Female,catholic,1500,3.3333333,7.3132205
56,14,Male,catholic,2000,2,7.6009026
50,22,Male,catholic,4000,8,8.2940493
35,15,Female,No religion,1900,5,7.5496092
41,19,Female,No religion,2500,9.333333,7.8240461
55,13,Male,No religion,1200,6,7.0900769
52,13,Female,catholic,1500,5,7.3132205
30,15,Male,Jewish,1600,6.3333335,7.377759
46,16,Female,No religion,2400,6.6666665,7.7832241
26,16,Female,Protestant,880,8.666667,6.779922
40,15,Male,No religion,3600,5.3333335,8.1886892
48,17,Female,catholic,2450,6.3333335,7.8038435
49,12,Female,catholic,2000,4,7.6009026
50,14,Female,catholic,1850,7.3333335,7.5229411
35,11,Male,No religion,1500,1,7.3132205
32,12,Male,No religion,48000,6.6666665,10.778956
19,11,Female,No religion,1200,4.3333335,7.0900769
45,16,Female,catholic,1200,5.3333335,7.0900769
30,14,Male,catholic,2000,7.6666665,7.6009026
33,11,Female,Protestant,1200,6.6666665,7.0900769
52,13,Male,catholic,2500,6.3333335,7.8240461
46,8,Male,No religion,4700,2.3333333,8.4553175
54,13,Male,catholic,30000,5.3333335,10.308952
48,10,Female,No religion,1450,4,7.2793188
57,11,Female,catholic,1200,7.3333335,7.0900769
25,17,Male,No religion,43290,5.3333335,10.675677
25,13,Male,No religion,2808,5.6666665,7.940228
57,15,Female,Protestant,43290,5,10.675677
20,15,Male,No religion,180,5,5.1929569
62,10,Female,No religion,269,3.6666667,5.5947113
18,13,Female,No religion,234,6.6666665,5.4553213
24,11,Male,No religion,293,1,5.6801724
44,14,Male,No religion,50310,7,10.825959
27,18,Female,No religion,2340,8.666667,7.7579064
69,19,Male,Orthodox & other christians,11,6.6666665,2.3978953
31,13,Female,No religion,13455,4.6666665,9.5071058
30,17,Male,No religion,52650,6.3333335,10.871422
32,15,Male,No religion,70200,4.6666665,11.159103
40,17,Male,No religion,93600,4.6666665,11.446786
51,16,Female,No religion,37440,5,10.530495
47,12,Female,Islamic,1170,7,7.0647593
44,12,Female,No religion,91,4.3333335,4.5108595
42,16,Female,No religion,23,2.3333333,3.1354942
48,11,Male,catholic,25740,3.3333333,10.155802
34,11,Male,No religion,22230,3,10.009198
31,11,Female,Protestant,644,5,6.4676986
67,15,Male,catholic,63180,.66666669,11.053743
30,19,Female,Protestant,30420,5,10.322856
36,17,Female,No religion,1755,5.6666665,7.4702239
42,13,Male,No religion,26910,3.6666667,10.200253
59,11,Male,No religion,17550,5.6666665,9.772809
59,24,Male,No religion,105300,7.6666665,11.564569
35,18,Female,No religion,18720,4,9.837348
58,12,Male,No religion,19890,6,9.8979721
45,11,Female,catholic,35,1.6666666,3.5553482
47,10,Male,No religion,18720,5,9.837348
60,20,Male,No religion,42120,5,10.648278
57,17,Male,catholic,64350,10,11.072092
32,14,Male,No religion,439,6,6.0844994
32,16,Female,Protestant,25740,8,10.155802
28,18,Male,Islamic,293,8.333333,5.6801724
41,19,Female,Orthodox & other christians,23400,8,10.060492
26,15,Male,No religion,390,5,5.9661469
40,11,Male,No religion,234,5,5.4553213
35,13,Male,No religion,24570,6,10.109282
58,12,Female,Protestant,1521,3,7.3271232
21,12,Female,Islamic,117,4.6666665,4.7621741
67,11,Male,No religion,7,4.6666665,1.9459101
38,16,Male,No religion,1872,9,7.5347629
50,19,Male,Protestant,58500,7.3333335,10.976782
24,14,Male,No religion,31590,5,10.360596
48,12,Female,No religion,22230,2.3333333,10.009198
61,25,Male,No religion,29920,3.6666667,10.306282
56,10,Male,Protestant,28080,2,10.242813
40,14,Female,No religion,14040,5.3333335,9.5496655
47,13,Female,No religion,22230,0,10.009198
55,14,Male,No religion,19890,2.3333333,9.8979721
37,17,Male,Protestant,49140,4.6666665,10.802428
40,16,Male,No religion,8190,6.3333335,9.0106688
43,17,Male,No religion,35100,6.3333335,10.465957
27,17,Male,Protestant,819,5.6666665,6.7080841
51,11,Female,No religion,1053,4,6.9593987
35,17,Male,No religion,2691,4.3333335,7.8976684
24,11,Female,No religion,702,2.6666667,6.5539336
34,18,Female,catholic,2106,7.6666665,7.6525459
52,12,Female,No religion,1404,1.6666666,7.2470808
49,18,Male,No religion,49140,6.6666665,10.802428
43,12,Male,No religion,40950,2,10.620107
54,13,Female,Protestant,1170,6.6666665,7.0647593
20,11,Male,No religion,1264,0,7.1420364
37,10,Female,Islamic,70,5,4.2484951
42,18,Female,catholic,16380,3.6666667,9.7038164
56,14,Female,Protestant,29250,3.6666667,10.283635
36,16,Male,No religion,42120,7.3333335,10.648278
24,19,Male,Protestant,28080,6.3333335,10.242813
51,20,Female,other,29250,4.6666665,10.283635
37,20,Female,No religion,26910,7.6666665,10.200253
53,19,Male,No religion,50310,6.6666665,10.825959
58,10,Female,No religion,702,4.3333335,6.5539336
32,13,Male,No religion,25857,3,10.160336
63,14,Female,Protestant,18720,6.3333335,9.837348
63,10,Male,Protestant,40950,5.6666665,10.620107
48,17,Male,No religion,1755,5,7.4702239
54,10,Male,No religion,46800,6.6666665,10.753638
34,13,Male,No religion,46800,6.6666665,10.753638
52,13,Female,No religion,725,4.3333335,6.5861716
47,11,Male,No religion,4095,.66666669,8.317522
41,19,Male,No religion,1170,.33333334,7.0647593
22,17,Female,No religion,19890,6.6666665,9.8979721
53,16,Male,No religion,62010,8.333333,11.035051
33,13,Female,No religion,33661,6,10.424095
55,25,Male,catholic,59670,7,10.996585
55,15,Female,No religion,8190,7.3333335,9.0106688
48,11,Male,No religion,35100,6.6666665,10.465957
47,16,Female,Protestant,51,8.333333,3.9318256
58,10,Male,Protestant,351,2.3333333,5.8607864
35,16,Female,No religion,16380,7.6666665,9.7038164
49,11,Male,No religion,878,5.6666665,6.7776465
49,26,Female,Protestant,1755,7,7.4702239
40,18,Female,No religion,42120,8.666667,10.648278
47,17,Male,No religion,75699,7.3333335,11.23452
55,14,Female,catholic,17550,5,9.772809
42,11,Male,No religion,40950,1.6666666,10.620107
35,11,Male,No religion,65520,2,11.090111
25,14,Female,No religion,363,6,5.894403
40,12,Male,No religion,271440,3.6666667,12.511497
43,11,Male,No religion,29835,7.3333335,10.303437
21,17,Female,catholic,1170,8.666667,7.0647593
63,10,Male,Protestant,293,4,5.6801724
61,10,Male,Protestant,421,4,6.0426331
68,10,Male,No religion,515,6.3333335,6.2441669
39,0,Male,Islamic,234,3.3333333,5.4553213
42,25,Male,other,37089,9,10.521075
43,22,Male,No religion,87750,8.333333,11.382247
31,16,Male,Protestant,46800,3.6666667,10.753638
37,18,Female,Orthodox & other christians,33930,3,10.432055
37,14,Female,No religion,819,6.6666665,6.7080841
21,17,Female,Protestant,4680,0,8.4510536
28,12,Female,Protestant,1269,4,7.1459846
79,16,Male,Protestant,8424,4.3333335,9.0388403
34,16,Male,Islamic,5850,5.6666665,8.6741972
21,11,Male,No religion,218,3,5.3844953
21,15,Male,Protestant,339,5,5.8260002
31,13,Female,Protestant,1067,5,6.9726062
27,17,Male,No religion,1638,9,7.4012313
32,17,Female,No religion,21060,7.6666665,9.9551306
49,10,Female,Protestant,525,8.333333,6.2633982
31,16,Female,No religion,208,4,5.3375382
37,16,Male,No religion,468,4.6666665,6.1484685
56,13,Female,Protestant,19890,1,9.8979721
43,14,Male,Protestant,32760,6,10.396963
31,16,Female,catholic,122,5,4.8040209
25,12,Female,No religion,1170,4,7.0647593
50,15,Male,Protestant,44460,1,10.702345
36,25,Female,No religion,40950,3.3333333,10.620107
28,16,Female,Protestant,29250,6.6666665,10.283635
37,14,Female,Protestant,129,1,4.8598123
54,11,Male,No religion,410,4.3333335,6.0161572
25,13,Female,Islamic,30420,7.3333335,10.322856
57,8,Male,Protestant,23400,4.6666665,10.060492
30,14,Female,No religion,1264,7.3333335,7.1420364
24,11,Female,No religion,468,4,6.1484685
